formal_label,run_name,run_id,step,training_global_step,actor_entropy,actor_kl_loss,actor_ppo_kl,actor_pg_loss,train_response_length_mean,val_reward_mean,val_reward_pass1,val_reward_pass8,val_reward_best8_mean,val_aux_response_length_mean,val_token_entropy_mean,val_low_confidence_ratio,val_token_response_length_mean,val_top1_prob_mean,val_eos_prob_mean,val_topk_mass_mean,val_analyzed_samples,val_analyzed_sample_fraction
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,88,88.0,0.1084497198462486,0.0001331143071183,-8.257500743402701e-06,2.2796268240199424e-05,504.646484375,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,89,89.0,0.1168176159262657,0.0001312646854785,4.492610061412883e-06,0.0001619898839635,527.728515625,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,90,90.0,0.1135720461606979,0.0001326676432995,7.317099885995049e-07,0.0002008821611525,526.556640625,0.55425,0.55425,0.82,0.781126,676.890625,0.1989979370487729,0.0374183421435331,676.890625,0.9307143882201464,0.0013617676844652,0.994317333337406,64.0,0.016
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,91,91.0,0.114736370742321,0.0001274882738613,4.16183037432738e-05,0.0001585411482665,527.853515625,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,92,92.0,0.1125576794147491,0.0001341603484661,5.780675387256906e-07,0.0001518264116384,521.5703125,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,93,93.0,0.1169365793466568,0.0001299611135721,1.1170576092092016e-05,0.0001997741528612,533.623046875,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,94,94.0,0.1115790978074073,0.0001332070457777,-1.1578573378301373e-05,0.000143837550695,522.9296875,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,95,95.0,0.11154305934906,0.0001322209911194,-7.192855591964253e-05,0.0001261489906028,517.22265625,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,96,96.0,0.1104427203536033,0.0001296959367351,1.0413951263110732e-05,0.0001222473674715,513.34375,0.568,0.568,0.826,0.788126,566.65625,0.1790820643332897,0.0340539348149782,566.65625,0.9370951670671545,0.0017530684492036,0.9951316519198532,64.0,0.016
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,97,97.0,0.1129715889692306,0.0001340229985515,-1.7682312360989272e-05,0.0001466659741709,523.921875,,,,,,,,,,,,,
