formal_label,run_name,run_id,step,training_global_step,actor_entropy,actor_kl_loss,actor_ppo_kl,actor_pg_loss,train_response_length_mean,val_reward_mean,val_reward_pass1,val_reward_pass8,val_reward_best8_mean,val_aux_response_length_mean,val_token_entropy_mean,val_low_confidence_ratio,val_token_response_length_mean,val_top1_prob_mean,val_eos_prob_mean,val_topk_mass_mean,val_analyzed_samples,val_analyzed_sample_fraction
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,58,58.0,0.0591843128204345,2.606833572826872e-05,2.136990173084996e-05,-4.685371095547453e-07,517.451171875,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,59,59.0,0.0572555214166641,2.5230068150250418e-05,2.8965292822036304e-06,0.0,517.0703125,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,60,60.0,0.0621853023767471,2.5848175511100635e-05,2.4569445852051786e-05,2.8207523428136483e-06,516.51953125,0.69125,0.69125,0.852,0.826432,485.0625,0.2469204013732548,0.0327277412704548,485.0625,0.9500411802492656,0.0020165998220343,0.9839310500443926,64.0,0.016
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,61,61.0,0.0588390789926052,2.6332527511385703e-05,-1.4370559782150847e-05,0.0,518.2421875,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,62,62.0,0.0582724213600158,2.562042753595506e-05,-2.2155636925980104e-05,2.8766771720256656e-06,517.306640625,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,63,63.0,0.05916678160429,2.4466644532594728e-05,3.2613064036013384e-06,-2.9221091608633287e-06,517.3515625,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,64,64.0,0.0685620084404945,2.5599341402227083e-05,3.338604791969235e-05,1.573920872033341e-05,516.87890625,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,65,65.0,0.0576990060508251,2.6617080230550982e-05,-3.657246706456618e-05,0.0,516.435546875,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,66,66.0,0.0583441145718097,2.5865313038053728e-05,-1.0621153317735832e-05,3.690070116135757e-06,516.0625,0.6905,0.6905,0.862,0.835704,474.53125,0.1906460065844815,0.0243661508067171,474.53125,0.9593525157698604,0.0020435476905623,0.9890251694755566,64.0,0.016
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,67,67.0,0.072906419634819,2.453249596001683e-05,6.494791437106073e-06,2.475973178661661e-05,516.7421875,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,68,68.0,0.0590685121715068,2.6029404221361577e-05,-5.729975639745533e-06,6.512279469461646e-06,514.904296875,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,69,69.0,0.0590877458453178,2.5357046585128277e-05,6.009798733774829e-05,0.0,516.3828125,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,70,70.0,0.0609613843262195,2.5091664220155963e-05,1.31872486446305e-05,7.264834493980743e-06,514.18359375,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,71,71.0,0.0600833445787429,2.6072162324197737e-05,1.6516117078424486e-05,8.051305485423654e-06,513.89453125,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,72,72.0,0.05990856513381,2.636078793116781e-05,-7.419989804802185e-07,0.0,516.1328125,0.688,0.688,0.846,0.8207199999999999,468.484375,0.1955562091289596,0.02558116265884,468.484375,0.957485450251236,0.0020934775478148,0.9884176808671398,64.0,0.016
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,73,73.0,0.0581476241350173,2.6654369040812757e-05,1.5980265164472485e-06,4.487774276640266e-07,515.384765625,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,74,74.0,0.0717281177639961,2.70338410288673e-05,-3.436349269625438e-05,-4.906723916064948e-09,516.19921875,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,75,75.0,0.0587726607918739,2.579775594213629e-05,-1.543733193498653e-05,4.858784450334497e-06,516.310546875,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,76,76.0,0.0586158819496631,2.7208662903177583e-05,1.7166754392228256e-05,1.9069739209953698e-07,514.96484375,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,77,77.0,0.0575851164758205,2.548644767941255e-05,2.9635643800096645e-05,2.540665263950359e-05,519.21875,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,78,78.0,0.057346124202013,2.8886564770402856e-05,-4.713382776522224e-05,4.011511919088662e-06,514.9296875,0.69,0.69,0.85,0.8267840000000001,476.109375,0.1963753395572567,0.0269436513406189,476.109375,0.9556977517189116,0.0020833934852978,0.989239929205228,64.0,0.016
